Text;Fake
massachusetts senate president steps aside husband faces probeboston reuters massachusetts senate president stan rosenberg taking temporary leave absence husband faces allegations political connections sexually harass rosenberg democrat step aside immediately remain away investigation senate said statement monday want ensure investigation fully independent credible wishes come forward feel confident retaliation rosenberg wrote week rosenberg said supported investigation husband bryon hefner planning enter inpatient treatment center alcohol dependency boston globe reported unnamed said hefner groped unwanted sexual contact newspaper said asked remain anonymous fear speaking powerful lawmaker spouse endanger work political advocates reuters confirm allegations newspaper said stemmed incidents accusations latest wave sexual assault sexual harassment claims levied powerful politics entertainment journalism;true
trump tweets russia probe spark warnings york reuters series tweets president donald trump investigation contacts campaign russia prompted concerns sunday democratic republican lawmakers republican senator lindsey graham saying trump wading peril commenting probe president ongoing criminal investigation graham said program face nation tweet comment ongoing criminal investigations peril added sunday morning trump wrote twitter asked director james comey stop investigating michael flynn president national security adviser statement odds account comey given tweet followed saturday trump said general flynn lied vice president mike pence legal experts democratic lawmakers said trump knew flynn lied federal bureau investigation pressured comey investigate bolster charge obstruction justice trump attorney john dowd told reuters interview sunday drafted saturday tweet mistake composed mistake lying separate line referencing plea dowd said instead guys crazy tweet shorthand dowd said time president knew fact flynn lied charged dowd clouded issue saying acting attorney general sally yates informed white house counsel mcgahn january flynn told agents thing told pence mcgahn reported conversation yates trump said yates characterize flynn conduct legal violation yates testimony senate committee appears conflict dowd account said time declined answer mcgahn asked flynn interview dowd said stood version events dowd said time craft tweet president responsibility said sorry misled people yates respond email seeking comment lawyer mcgahn respond requests comment white house immediately respond request comment series tweets came dramatic turn events friday flynn pleaded guilty lying conversations december russia ambassador washington sergei kislyak weeks trump entered white house flynn agreed cooperate prosecutors delving contacts trump inner circle russia president took office senator dianne feinstein democrat senate judiciary committee said believed indictments investigation trump continual tweets pointed obstruction justice case importantly happened firing director comey belief directly agree lift cloud russia investigation obstruction justice feinstein said meet press president knew flynn lied means talked director asked effectively drop case knew flynn committed federal crime adam schiff senior democrat house permanent select committee intelligence told program week russia matter dogged trump year office weekend overshadowed legislative senate approved flynn member trump administration plead guilty crime uncovered special counsel robert mueller investigation russian attempts influence election potential collusion trump aides russia denied meddling election trump said collusion comey investigating russia allegations fired trump told senate intelligence committee june believed dismissal related russia probe said trump asked investigation flynn asked comey stop investigating flynn fake news covering comey trump said twitter sunday graham criticized comey saying believed director wrong decisions tenure graham said trump careful tweets careful president watch graham said;true
flynn pleads guilty lying russia cooperates probewashington reuters national security adviser michael flynn pleaded guilty friday lying contacts russia agreed cooperate prosecutors delving actions president donald trump inner circle took office dramatic turn events raised questions trump jared kushner role russia contacts flynn member trump administration plead guilty crime uncovered special counsel robert mueller wide ranging investigation russian attempts influence election potential collusion trump aides plea bargain deal flynn admitted washington court lied asked investigators conversations december russia ambassador sergei kislyak weeks trump took office prosecutors said discussed sanctions russia flynn asked kislyak help delay vote seen damaging israel occasions appeared undermining policies outgoing president barack obama said senior member trump transition team told flynn contact russia foreign governments influence ahead vote sources told reuters senior official kushner member trump transition team president senior adviser kushner lawyer abbe lowell respond multiple requests comment previously said kushner voluntarily cooperated relevant inquiries continue flynn decision cooperate mueller team marked major escalation probe dogged president took office january court hearing pointed evidence trump white house said flynn guilty plea implicated guilty plea charge implicates flynn said cobb white house attorney flynn retired army lieutenant general served trump national security adviser days forced resign misled vice president mike pence discussions kislyak flynn enthusiastic supporter trump election campaign president continued praise left administration saying flynn treated unfairly news media small group protesters yelled lock flynn left courthouse friday echoing lock chant flynn trump democratic rival hillary clinton vitriolic appearances campaign trail mueller team looking members trump campaign sought ease sanctions russia return financial gain russian officials held leverage people familiar probe prosecutors said flynn kislyak december discussed economic sanctions obama administration imposed moscow allegedly interfering election flynn asked kislyak refrain escalating diplomatic dispute washington sanctions later falsely told officials request court documents showed prosecutors said flynn earlier consulted senior member trump presidential transition team communicate russian ambassador flynn called russian ambassador requested russia escalate situation respond sanctions reciprocal manner prosecutors said court documents adding flynn called trump official recount conversation kislyak senior official trump team media reports identified adviser mcfarland person reuters unable verify reports prosecutors trump aides took place trump publicly played need sanction russia allegedly hacking democratic operatives think ought lives think computers complicated lives greatly trump told reporters lago florida resort ryan goodman professor york university school said flynn plea deal shows mueller scrutinizing truthfulness testimony given investigators kushner potentially liable making false statements testimony contradicted flynn goodman said earlier friday news cited flynn confidant saying flynn ready testify trump directed contact russians president initially work fight islamic state group syria reuters immediately verify news report stocks dollar treasury yields fell sharply report partially rebounded optimism republican taxes approved senate trump directed flynn contact russian officials necessarily crime crime proven trump directed flynn moscow denied intelligence agencies meddling election campaign sway vote trump favor trump called mueller probe witch hunt president fired director james comey later accused trump trying hinder investigation russia allegations comey said believed trump asked drop probe flynn comey friday tweeted cryptic message justice justice roll like waters righteousness like flowing stream amos wrote quoting biblical book amos paul manafort trump presidential campaign months year charged october conspiring launder money conspiracy united states failing register foreign agent ukraine russian government manafort join trump administration business associate charged pleaded guilty;true
factbox charged probe trump russia ties story refiled correct gates richard paragraph reuters michael flynn plea guilty friday lying federal bureau investigation fourth person known charged justice department investigation ties president donald trump election campaign russia known charged special counsel robert mueller probe trump campaign manager paul manafort richard gates grand jury october indicted manafort longtime republican political consultant gates business associate pleaded guilty count indictment charges include conspiracy launder money conspiracy united states failing register foreign agents ukraine russian government manafort agreed million bail deal result release house arrest electronic monitoring trump campaign adviser george papadopoulos papadopoulos chicago based international energy lawyer pleaded guilty lying agents contacts people claimed ties russian officials criminal charge alleging links trump campaign russia white house spokeswoman sarah sanders played papadopoulos campaign role saying extremely limited actions took;true
mcconnell optimistic deal senate housewashington reuters senate republican leader mitch mcconnell said sunday optimistic senate house representatives reach conference agreement legislation signed president donald trump able agreement conference optimistic kentucky republican told week program;true
factbox republicans deals push senate billwashington reuters senate republicans minute changes secure votes pass sweeping legislation saturday negotiations week final measure republicans house representatives deals enabled leadership wavering republican senators board legislation addressing issues deductions state local property taxes treatment called pass enterprises republicans agreed changes help deals including higher rates repatriation corporate profits held overseas following changes state local property taxes senator susan collins senate republican leaders include federal deduction state local property taxes legislation eliminates similar deduction state local income sales taxes nonpartisan joint committee taxation estimates change mean loss additional billion federal revenue decade compared legislative proposal approved earlier senate budget committee pass throughs pressure senators johnson steve daines senate republican leaders increased percent percent deduction owners pass enterprises including small businesses corporations partnerships sole proprietorships estimated revenue loss versus earlier legislative proposal billion expensing senator jeff flake holdout deficit concerns agreed vote republican leaders away abrupt business expensing capital investments years instead phases expensing percent increments years beginning year flake said congress able suddenly eliminate expensing benefit left bleed years come revenue loss estimate versus earlier legislative proposal billion medical expenses collins added language reduce threshold deducting unreimbursed medical expenses years percent household income percent estimated revenue loss versus earlier legislative proposal billion retirement savings collins persuaded republican leaders retain catch contributions retirement accounts church charity school public employees immediate revenue impact estimate individual alternative minimum republicans rescinded earlier provision repeal individual increased exemption amounts phase thresholds onerous estimated revenue gain versus earlier legislative proposal billion decade repatriation senate republicans increased rates repatriation corporate profits held overseas percent liquid assets percent illiquid holdings percent percent respectively estimated revenue gain versus earlier legislative proposal billion corporate alternative minimum republicans decided retain initially proposing repeal estimated revenue gain versus earlier legislative proposal billion;true
corporate alternative minimum removed house reuters alternative minimum corporations included senate eliminated final legislation kevin mccarthy republican house representatives said monday think eliminated destroy mccarthy said interview cnbc especially look california engine actually creates entrepreneurs eliminated sure;true
factbox trump twitter moore stock marketthe following statements posted verified twitter accounts president donald trump realdonaldtrump potus opinions expressed reuters edited statements confirmed accuracy realdonaldtrump democrats refusal vote massive cuts need republican moore alabama need vote stopping crime illegal immigration border wall military life judges amendment jones pelosi schumer puppet putting pelosi schumer liberal puppet jones office alabama hurt great republican agenda taxes tough crime strong military borders look election highest stock market jobs roaring great vote cutting taxes stock market watch legal scholar alan dershowitz foxandfriends talking going respect greatest witch hunt political history enjoy source link jpexyr;true
embassy russia resume visa services diplomatic rowmoscow reuters embassy russia said monday restart visa services consulates previously canceled diplomatic expulsions left short staffed united states began scale visa services russia august drawing angry reaction moscow weeks president vladimir putin ordered washington halve embassy consular staff step meant russian citizens wanting visit united states business tourism educational reasons longer able apply consulates outside moscow travel russian capital instead embassy said statement monday visa services resume december consulates petersburg yekaterinburg vladivostok begin offer limited interviews immigrant visas said;true
kremlin says putin influenced trump official flynnmoscow reuters kremlin said monday russian president vladimir putin taken decision hold responding sanctions year independently influenced national security adviser michael flynn flynn pleaded guilty friday lying contacts russia agreed cooperate prosecutors delving actions president donald trump inner circle took office prosecutors said flynn sergei kislyak russian ambassador december discussed economic sanctions obama administration imposed moscow allegedly interfering presidential election moscow denies obama time expelled russian diplomats authorities seized russian diplomatic compounds united states putin said wait relations developed trump administration responding russia went ahead took retaliatory measures summer kremlin spokesman dmitry peskov said putin taken decision hold retaliating independently known flynn alleged request russia refrain immediate response flynn position kislyak russian ambassador said peskov calling idea absurd course putin took decision decision peskov told conference reporters decision connected requests recommendations president takes decisions absolutely independently;true
billy bush trump voice access hollywood tapewashington reuters television host billy bush accused president donald trump indulging revisionist history reportedly telling allies voice making lewd remarks waited film segment access hollywood said grab pussy bush wrote editorial published york times sunday york times reported month trump privately telling aides allies including senator voice recording reversal immediate acknowledgement responsibility tape surfaced weeks ahead presidential election trump said said wrong apologize reuters able verify times report privately telling allies different story white house immediately respond request comment bush remarks white house spokeswoman sarah sanders played times report white house briefing president changed position think president questions media reporting accuracy sanders said bush laughed video trump spoke lost host flagship morning today tape leaked media october upending trump campaign president;true
embattled alabama republican senate candidate ahead pollwashington reuters embattled republican senate candidate moore democratic opponent percentage points news poll released sunday alabama republicans saying allegations sexual misconduct false moore leading democrat doug jones percent voters likely cast ballots special election said contest registered voters said republican lawmakers washington including senate republican leader mitch mcconnell distanced moore called step race accused women sexual assault misconduct teenagers early reuters able independently verify allegations mcconnell said sunday moore elected senate swear senate ethics committee decide investigate allegations swear elected point mcconnell said face nation stop seated said republican senator lindsey graham interviewed ethics investigation members committee said believe child molester problem according poll percent alabama republicans allegations moore false believe democrats media accusations poll earlier jones barely ahead washington post schar school poll said jones support likely voters stood percent versus moore percent president donald trump originally backed moore opponent republican primary senator luther strange trump defended moore noting moore denied allegations sexual misconduct president says want moore democratic opponent trump slated travel rally pensacola florida friday city state line alabama days ahead alabama election timing location gives trump opportunity express support moore republicans hold slim majority senate eager maintain advantage advance trump legislative agenda taxes healthcare priorities;true
allies fret guillotine hangs berlin reuters trip europe tillerson gave speech week european allies waited months hear ironclad promise support oldest allies relief european capitals lasted barely reports surfaced white house plan oust secretary state plunging america friends confusion president donald trump foreign policy uncertainty particularly acute given washington leading role crises north korea syria tillerson comes brussels public statement support nato wanted mandate guillotine hanging head said official involved diplomacy white house officials leaves europe doubtful trump officials said thursday white house plan director mike pompeo replace tillerson trump said friday leaving secretary state said saturday reports untrue european leaders yearn stability foreign policy troubled trump america rhetoric inconsistent statements nato european union addition trump decision pull paris climate change accord decision certify iran compliance nuclear deal undermine european priorities chaos administration help current geopolitical climate said senior french diplomat early week tillerson exxon mobil chief executive delivered long address support europe washington akin traditional policy united states remains committed enduring relationship europe security commitments european allies ironclad told think tank said convey message european union nato visit brussels tuesday wednesday organization security cooperation europe vienna thursday paris friday question european officials believe given tensions april visit europe reuters reported tillerson initially planned skip nato meeting brussels attended pressure allies expectations tillerson evolve counterweight trump pass messages partners exert moderating influence american foreign policy expectations disappointed said niels annen foreign policy spokesman germany social democrats parliament watch state department actor despite tillerson pledge reform foreign service european governments view sought costs state department diplomatic posts unfilled year administration french gone tillerson develop contacts secretary defense mattis white house national security adviser mcmaster white house chief staff john kelly diplomat federica mogherini gone directly vice president mike pence berlin focused capitol hill kelly mcmaster mattis unclear access translates direct impact trump foreign policy diplomats said hope pompeo appointed rejuvenate state department tillerson seen ineffective diplomats said pompeo unknown quantity europe viewed closer trump looking larger dose trump state department pompeo said thomas kleine brockhoff head german marshall fund berlin office european diplomat said tillerson difficult position outset trump administration hostile iran brought team generals took hard line left tillerson room addition trump jared kushner taken leading role formulating policy middle east peace europeans trump blizzard conflicting signals nato summit brussels president publicly admonished european leaders defense spending threatened reduce support announce jump military spending europe months later things unpredictable diplomats european diplomats tillerson mattis instrumental talking trump making rash decisions north korea nuclear program given administration comments utterly destroying country;true
mcconnell says government shutdown daca ridiculous washington reuters senate republican leader mitch mcconnell said sunday ridiculous fight democrats immigration issues result standoff year spending prompt shutdown federal government going government shutdown mcconnell told week program going happen tensions rise parties spending mcconnell called democrats position untenable saying congress march address status called dreamers young immigrants brought united states illegally children funding federal government friday republican leaders need votes spending democrats said insist protections dreamers price support spending setting stage potential showdown ridiculous position mcconnell told republicans control chambers congress democratic votes needed pass spending september trump ended deferred action childhood arrivals daca program shields young illegal immigrants deportation gave congress months solution think democrats smart want shut government emergency address anytime march mcconnell said untenable position trump republican leaders want measures strengthening border enforcement accompany relief dreamers stance democrats reject mcconnell said optimistic house senate republicans agree unified legislation send president donald trump senate approved saturday;true
trump says asked comey stop investigating flynn reuters president donald trump said tweet sunday asked director james comey stop investigating national security adviser michael flynn flynn member trump administration plead guilty crime uncovered special counsel robert mueller investigation russian attempts influence year presidential election trump fired comey post asked comey stop investigating flynn fake news covering comey trump tweeted;true
trump lawyer dowd says drafted tweet flynn firing axioswashington reuters president donald trump personal lawyer took responsibility sunday tweet firing national security adviser michael flynn central figure probe russian meddling presidential election interview axios john dowd said tweet mistake drafted tweet raised questions attempts obstruct russia investigation tweeting business dowd told axios mean break news;true
white house open small changes corporate rate budget chief reuters white house willing consider small increase corporate rate needed finalize congress white house budget chief mick mulvaney said sunday mulvaney comments president donald trump suggested saturday corporate rate percent senate house representatives reconcile conference respective versions legislation bills currently stand percent understanding senate percent rate house percent rate happy numbers mulvaney said interview face nation small happens conference gets finish line look case case basis think significant change position corporate taxes mulvaney said;true
trump notes flynn lied says actions transition york reuters president donald trump said saturday actions national security adviser michael flynn presidential transition lawful flynn lied vice president president comment suggested known flynn lied urged director investigate adviser legal experts said noted unclear tweeted comment exactly president knew flynn member trump administration plead guilty crime uncovered special counsel robert mueller wide ranging investigation russian attempts influence year presidential election possible collusion trump aides general flynn lied vice president pled guilty lies trump said twitter york fundraising trip shame actions transition lawful hide flynn friday pleaded guilty lying contacts russia defense intelligence agency director trump national security adviser days forced resign misled vice president mike pence discussions russia ambassador united states sergei kislyak shown collusion collusion trump told reporters departed white house york trip absolutely collusion happy establishing trump told flynn lied agents determining president acted improperly according person familiar matter conversation white house counsel mcgahn acting attorney general sally yates january yates told mcgahn flynn told agents thing told pence conversation reported earlier year yates told mcgahn flynn misled vice president conversations russian ambassador compromised person said yates mcgahn impression actively pursuing flynn lying source said mcgahn believe investigating flynn lying bureau revoked security clearance person said mcgahn shared information yates president person said lawyer mcgahn immediately respond request comment yates immediately respond email seeking comment legal experts said trump knew flynn lied pressured director james comey investigate problematic case trump tweet absolutely bolsters obstruction justice charge said jimmy gurule federal prosecutor professor notre dame university evidence crucial question trump acted corrupt intent president fired comey later accused trump trying hinder investigation russia allegations comey said believed trump asked drop probe flynn andrew wright professor savannah school said tweet open interpretation trump lawyer downplay significance white house attorney cobb referred questions president tweet trump personal attorney john dowd described paraphrase statement cobb friday reacting flynn guilty plea according person familiar matter dowd composed tweet tweet bizarre helpful mueller hurtful president said renato mariotti federal prosecutor chicago firm thompson coburn piece evidence helps president intent fired comey plea friday flynn agreed cooperate investigation retired army lieutenant general admitted washington court lied investigators discussions december kislyak appeared moves undermining policies outgoing president barack obama pair discussed sanctions russia flynn asked kislyak help delay united nations vote seen damaging israel according prosecutors flynn told senior member trump transition team contact russia foreign governments influence ahead vote prosecutors said sources told reuters senior transition official jared kushner trump senior advisor kushner lawyer respond multiple requests comment separately speaking defense conference california saturday trump current national security advisor mcmaster said evidence indictment flynn immediate predecessor hurting national security tremendous confidence think confidence united states frankly think sense engaging areas largely disengaged said;true
mueller removed agent russia probe anti trump texts reuters special counsel examining alleged russian interference presidential election removed investigator team exchanging text messages colleague expressed anti trump views newspapers reported saturday york times washington post identified investigator agent peter strzok deputy head counter intelligence reassigned summer human resources department justice department inspector general began looking text messages papers said quoting unidentified people familiar matter source familiar matter confirmed reports strzok transferred human resources department politically charged text messages strzok played role investigation secretary state hillary clinton private email server papers said probe presidential election strzok colleague exchanged texts disparaged republican candidate donald trump favored clinton democratic rival washington post said newspapers disclose details text messages reuters unable reach strzok comment york times said lawyer strzok declined comment washington post said repeatedly sought comment strzok received response mueller office confirmed strzok removal elaborate cause immediately learning allegations special counsel office removed peter strzok investigation spokesman peter carr said apparent reference case justice department inspector general office said statement saturday reviewing allegations involving communications certain individuals matter came review justice department launched decision announce inquiry clinton emails shortly november presidential election statement provided details mention individuals department justice respond request comment immediately available comment according newspapers federal enforcement officials concerned trump supporters exposure text messages attack credibility mueller investigation mueller director looking possible collusion trump campaign russia influence operation aimed swinging vote trump clinton according intelligence agencies trump criticized handling clinton email investigation initially citing reason firing director james comey lawmakers called mueller resign;true
tillerson says truth reports reuters secretary state tillerson saturday denied leaving post replaced director mike pompeo asked truth multiple reports week tillerson told reuters people need better sources said brief interview state department ahead dinner celebrate recipients year kennedy center honors awards tillerson said hoped reception year going long effective said getting senior administration officials thursday said president donald trump mulling plan oust diplomat relationship president strained tillerson softer line north korea policy differences trump denied reports friday saying tweet worked tillerson diplomat going;true
news suspends journalist inaccurate flynn reuters news said saturday suspended brian ross chief investigative correspondent error reporting national security adviser michael flynn sent stocks dollar treasury yields lower friday deeply regret apologize error yesterday result continued reporting hours ultimately determined information wrong corrected mistake online news said statement effective immediately brian ross suspended weeks added news owned walt disney flynn pleaded guilty friday lying contacts russia agreed cooperate prosecutors delving actions president donald trump inner circle took office soon news reported flynn citing confidant prepared testify trump directed contact russians presidential candidate wall street main indexes fell percent report news later issued correction source clarified trump assigned flynn small circle senior advisers ways improve relations russia hotspots presidential campaign shortly election president elect trump directed flynn contact russian officials topics included working jointly isis news said;true
senate accomplishes major obamacare repeal goalwashington reuters sweeping overhaul passed senate saturday contains republicans biggest blow president barack obama healthcare repealing requirement americans obtain health insurance individual mandate meant ensure viable health insurance market forcing younger healthier americans coverage help offset cost sicker patients helps uphold popular provision requires insurers charge sick healthy people rates removing keeping rest obama affordable care intact expected cause insurance premiums rise lead millions people losing coverage policy experts going bunch healthy people insurance market said craig garthwaite director healthcare program northwestern university kellogg school management obamacare going collapse said republican lawmakers failed times year scrap mandate broader repeal obamacare blocked opposition party senators including susan collins maine collins opposed removing mandate said voted saturday assured republican leaders support legislation prop health insurance markets final house representatives senate reconcile differences respective versions legislation repealing individual mandate simply restores people freedom choose republican senator lisa murkowski opposed previous obamacare repeal efforts wrote opinion piece alaska fairbanks daily news miner instead taxing people able afford coverage working reduce costs provide options obamacare stabilization bills authored republican senator lamar alexander democratic senator patty murray restore billions dollars subsidies health insurers reduce pocket costs income americans second authored collins democratic senator nelson create additional billion fund compensate insurers covering health care sickest patients health policy experts said measures needed mandate repeal expected premium increases rise numbers uninsured americans bills offset increase uninsured resulting mandate repeal said larry levitt health economist kaiser family foundation marketplaces limp mandate probably stable place mandate health insurance premiums rise percent years decade individual market million people lose coverage nonpartisan congressional budget office said report month levitt said insurers need billion year offset lost revenue individual mandate raise premiums republicans control white house house representatives senate failed months good campaign pledge president donald trump trump said congress return repeal replace efforts year past months taken regulatory executive actions steadily undermine obamacare insurers leading medical groups urged congress preserve individual mandate warned consequences rising premiums rise number uninsured repealed;true
senate approves major cuts victory trumpwashington reuters senate narrowly approved overhaul saturday moving republicans president donald trump step closer goal slashing taxes businesses rich offering everyday americans mixed changes largest change laws republicans want trillion years trillion national debt finance changes boost growing economy trump speaking reporters left white house york hours dawn vote praised senate passing tremendous reform said people going happy senate house representatives reconcile respective versions legislation said resulting corporate rate percent percent percent comes percent stock markets rallied months hopes washington provide significant cuts corporations celebrating senate victory republican leaders predicted cuts encourage companies invest boost economic growth opportunity america competitive jobs shipped offshore provide substantial relief middle class said mitch mcconnell republican leader senate senate approved vote democrats complaining minute amendments skeptical republicans poorly drafted vulnerable gamed later republicans managed worse said senate democratic leader chuck schumer cover darkness haste flurry minute changes stuff money pockets wealthy biggest corporations democrats voted unable block republicans hold senate majority talks begin likely week senate house approved version legislation reconcile respective bills trump predicted negotiations produce beautiful wants happen year allow republicans score major legislative achievement controlled white house senate house took office january republicans failed efforts repeal obamacare healthcare summer trump presidency white house fighting federal investigation possible collusion year election campaign team russian officials overhaul seen trump republicans crucial prospects term elections november defend majorities congress legislative battle moved fast final draft unavailable public hours vote democrats slammed proposed cuts away businesses rich financed billions dollars taxpayer debt framework senate house bills developed secret months half dozen republican congressional leaders trump advisers little input party rank file democrats republican senators wanted minute amendments votes doubt said friday senator corker remaining republican fiscal hawks pledged early oppose expanded federal deficit lone republican dissenter able cast aside fiscal concerns vote legislation deepen debt burden future generations said corker running election numerous minute changes friday early morning hours saturday state local property deductible mirroring house senate previously proposed entirely ending state local deductibility reform measure passed senate negative overall state local government finances lower federal rates businesses individuals result modest boost hiring consumption positively affecting state local revenues nick samuels vice president moody investors service said statement change state local salt deduction reduce disposable income taxpayers likely outweighing positive effect lower federal rates consumption communities states change alternative minimum individuals corporations repealed instead individual adjusted corporate maintained lobbyists said change year limit letting businesses immediately write value capital investments phase years starting year permanent initially proposed corporate rate permanently slashed percent percent future foreign profits based firms largely exempt changes pursued corporate lobbyists years individual rate paid highest income earners slightly policy center nonpartisan think tank analyzed earlier broadly similar version passed senate committee reduce taxes income groups largest average cuts going highest income americans republican senators announced support friday winning relief corporate pass businesses include partnerships companies organized public corporations ranging concerns large financial real estate groups features percent deduction business owners original percent senate section obamacare repealing paid americans health insurance step critics said undermine obamacare raise insurance premiums sick senator susan collins moderate republican said obtained commitments republican leaders steps taken later separate legislation minimize impact repeal individual mandate;true
representative levin says reuters representative sander levin michigan said saturday reelection year stepping decades congress year democrat member house representatives powerful ways means committee deals economic policies spending programs social security unemployment house democratic leader nancy pelosi praised levin statement acknowledging decision step days student activist congressman levin fearless dedicated voice justice progress pelosi said;true
trump says flynn actions presidential transition lawful washington reuters president donald trump said saturday actions national security adviser michael flynn election lawful flynn friday pleaded guilty lying agreed cooperate special counsel robert mueller investigation possible collusion russia trump presidential election campaign general flynn lied vice president pled guilty lies shame actions transition lawful hide trump said tweet;true
mcconnell kept republicans line senate billwashington reuters republicans tried repeal replace obamacare summer acted like bunch free range chickens said republican senator john kennedy everybody upset tired people drawing lines dirt time republican leader mitch mcconnell rest party senate leadership brought party members line week finally passage sweeping overhaul early saturday late twisting deal sweeteners wavering lawmakers allowed push legislation aims slash corporate taxes personal taxes democrats complained deal middle class poor americans irresponsibly raise national debt trillion decade outnumbered republicans discipline short supply year debate revealed republican party undergoing transformation president donald trump republicans fight balanced budget longer wield power feel somewhat like dinosaur deficit hawk corker admitted friday afternoon hours later republican vote fear played role risk backlash wealthy donors conservative supporters party failed deliver campaign promise ahead term elections year helped party leaders legislation approved vote think failing twice healthcare folks went home talked real people america said kennedy told look sent problems somebody mcconnell needed republicans senate knowing vice president mike pence hand provide breaking vote needed mcconnell count votes wednesday night republican members wobbly support senate democrats mcconnell allies went work offering wide range late concessions holdouts political victory months frustration needs reconciled different version approved house representatives senate expected remain largely intact corker jeff flake small group fiscal conservatives upset senate going increase fiscal deficits national debt early efforts support went slowly pretty hard happy going working finish line senator orrin hatch said thursday night flake came able concessions commitment senate leadership trump administration time limit allowing companies write value capital investments second pence assured flake administration work fair permanent protections illegal immigrants came united states children fiscal conservatives james lankford jerry moran came board corker refused yield votes ensure victory senator johnson demanded amendments ease burden pass businesses kind biding time senator portman came said johnson said thursday night vote moderate senator susan collins helped scuttle obamacare repeal efforts earlier year agreed vote favor representing voters high state burden maine collins party plan deduction state local property taxes amendment pushed taxpayers allowed deduct year collins said assured republican leaders steps soon mitigate damage caused repeal linked obamacare individual mandate requires americans health insurance mcconnell lucky trump harder unlike conduct obamacare debate trump largely stayed message proclaiming help middle class businesses incorrect claimed biggest trump republican senators capitol hill lunch week gathering described thoughtful positive called anybody names talked anybody native american heritage said kennedy referring trump habit picking fights perceived enemies democrats furious saying republicans throwing money rich handled fast economy grows shrinks creates jobs loses knows certainly know read thoughtfully considered said senate democratic leader chuck shumer;true
factbox republicans senate fightwashington reuters senators signed support sweeping republican friday leaving known republican opponent corker virtually assuring measure pass despite democratic opposition vote expected later friday republican senators pivotal fate corker deficit hawk tennessee said friday vote senate legislation fiscal concerns statement said believed overhaul deepen debt burden future generations corker stalled momentum thursday demanding republicans look ways causing deficit balloon said friday felt fairly easy alter measure fiscally sound unfortunately clear republican caucus different place corker said told president donald trump phone friday close look final version expected produced house senate conference deciding vote joint committee taxation estimated thursday republican expand national debt trillion years short assertions republicans cuts moderate senator maine announced friday support securing improvements text getting assurances legislation advanced help lower health insurance premiums collins dislikes clause repealing imposed people comply obamacare individual mandate obtain health insurance said worried repealing drive insurance premium costs canceling gains cuts constituents said senate majority leader mitch mcconnell pledged help mitigate effect repeal supporting passage healthcare bills year help insurers cover expensive patients continue obamacare subsidy payments income people years collins amendments included including state local property deduction federal income mirror legislation passed house representatives montana republican signed support friday voiced concerns treatment main street businesses said relief corporate pass businesses include partnerships sole proprietorships corporate enterprises senator wisconsin endorsed demanding pass throughs features percent deduction business owners original percent said statements daines johnson arizona conservative announced statement friday vote said succeeded eliminating billion expensing budget gimmick received firm commitment senate leaders trump administration work permanent protections immigrants brought united states illegally children oklahoma lankford came aboard friday questioned revenues economic growth compensate expected increase national debt announced friday voting moran earlier wary impact debt arizona maverick presidential candidate announced thursday senator alaska vote wrote twitter wednesday evening;true
factbox republican deals build support senate billwashington reuters senate republicans considering raft minute changes sweeping friday edged final vote congress year enactment cuts businesses individuals deals include higher deduction owners pass businesses phase expensing business capital investments changes republicans longer repeal alternative minimum taxes corporations individuals raise rates repatriation corporate profits held overseas senate republicans unveil final adoption unofficial list anticipated changes according lawmakers lobbyists pass throughs senators johnson steve daines announced support securing agreement bigger break owners pass enterprises including small businesses corporations partnerships sole proprietorships original percent deduction rise percent expensing senator jeff flake holdout deficit concerns agreed vote republican leaders agreed change provision allowing expensing business capital investments sunset years flake worried congress unable eliminate benefit cold turkey allowing bleed years come arizona republican says change instead phase expensing years beginning year retirement savings senator susan collins said persuaded republican leaders retain catch contributions retirement accounts church charity school public employees medical expenses collins said able include language reduce threshold deducting unreimbursed medical expenses years percent household income percent state local property taxes collins proposed amendment retain federal deduction state local property taxes individual alternative minimum rescinding proposed repeal instead increase exemption levels phase thresholds table corporate alternative minimum rescinding proposed repeal corporate repatriation change increase rates corporate profits held overseas percent liquid assets percent illiquid holdings percent percent respectively;true
